classification	baseMean	log2FoldChange	lfcSE	pvalue	padj
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	39481.1452104705	0.0014327078016314	1.00461362290589	0.802619220539644	0.966353832888925
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002299635	128625.5039258	-0.0306043966290643	0.998821840460328	0.768554051167691	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	386320.401779848	-0.0255452716812868	0.94562117010403	0.895358071672385	0.966353832888925
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	260097.872279373	-0.047053151475164	0.993452857719482	0.563114434383918	0.792132266549626
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015	21999.9017980303	-0.0168347748883908	1.0074753530244	0.918562007925634	0.966353832888925
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000435075	18905.4895865127	0.0182855586624859	1.00597456740727	0.261904429907436	0.413977969853689
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella timonensis	281873.096745806	-0.0930694720580226	0.989174898289394	0.544061124842607	0.769211185317878
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	431909.293078793	0.0388953817551418	0.959396297232232	0.840344268504315	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	230920.167148301	-0.0124955616528795	0.995581567406768	0.800411834648041	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900552725	37195.4587824814	-0.0221285481150742	1.00771508578888	0.914005926019635	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975	77722.6857534995	-0.0323018609911748	0.998815616909294	0.73290721429807	0.961837004019408
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D peruense	12082.2299668856	0.0138080273439783	1.01018407774989	0.944536273285992	0.966353832888925
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215	1018642.96452611	-0.008172799057074	0.976630435805023	0.965939126197467	0.97589726151909
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	287205.457900601	-0.0251015571585931	0.992235570006295	0.884006107980485	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Firm-07;s__Firm-07 sp905187695	6542.61304174207	-0.00949996835829268	1.00775481356528	0.92499686822776	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp004557855	56122.0158763869	-0.000802972335563666	1.00086314497425	0.924496458311796	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003487665	27180.1706341059	-0.0133774134969498	1.00723117755559	0.921587858343064	0.966353832888925
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella jalaludinii	160269.576870952	-0.0640378061251069	1.00029662897136	0.193752816012435	0.312985318173934
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp934202005	7222.715157278	-0.0533351582927884	1.01664176928475	2.35894779602283e-24	1.19575135212976e-23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp000437515	15236.0452960364	0.0226739256527006	1.00589285430785	0.216536693251959	0.34693072379333
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp945863825	27292.0096877889	-0.0282713503117132	1.00869359711047	0.908321547070062	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405	72843.0037520469	0.0219714372689902	0.998388449973576	0.734463970756317	0.961837004019408
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp000431495	18998.2329808724	-0.0143243344993583	1.00074950037143	0.926864720655122	0.966353832888925
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp001765415	17173.8258538117	0.0287243320458346	1.01097871154839	7.50459264850962e-06	1.32912664979628e-05
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900539325	4287.6467451315	0.0287348471719527	1.01526713320379	3.52279252172685e-15	8.85214531100592e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D hominis	3920.14120663906	0.0285956483691021	1.01527595526147	4.20224224498021e-15	1.02104067770593e-14
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900767875	3298.63587481782	0.0283375238110115	1.0152934683444	6.07982456802603e-15	1.41862573253941e-14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900549865	26167.5670038471	0.101862902377402	1.0180314146436	2.53737391115948e-18	1.21298850387136e-17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540595	95119.8205234637	0.0681364657519368	1.01247153399467	6.98868544940645e-15	1.59896772149844e-14
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	69646.3356183108	0.0869334684675481	1.00148907833789	9.3322364885979e-05	0.000160919503087846
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000437175	6015.57570466765	0.0291958335528657	1.01523151336053	1.92668260525849e-15	5.24485820320368e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900546515	4476.10728813247	0.0287790982282775	1.01526198951056	3.43314999372278e-15	8.7012594668491e-15
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551275	11257.6685812181	0.0300689957774179	1.0151676189183	6.52804717190068e-16	2.10906139399868e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	42640.1433518198	0.0959241697184315	1.00932896986425	2.11138639083818e-12	3.9538063624613e-12
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F	90001.8693245177	-0.012566077947439	1.01179711048153	0.509853646200575	0.72942565441834
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	8325.21830832601	0.0296439113401874	1.01519797485068	1.08682503214035e-15	3.24392446141383e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795	223751.505153914	0.138153222135594	1.01168502569989	1.40878160460993e-13	2.65501148561101e-13
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625	96440.5919228409	-0.0183566709262096	1.00372911297586	0.919689080032713	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135	7900.77070634385	0.0295785230339065	1.0152036419112	1.20942755845967e-15	3.55571702187143e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915	71894.647050248	0.103613965603125	1.01626365568177	1.27060553106054e-15	3.69859431813661e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	568804.485123592	0.0002015854505366	1.00048976716154	0.941189341964795	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus_A	22641.7849996922	0.0273417124032233	1.01089285306132	8.06901630015656e-05	0.000139546517190943
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__CAG-568;s__CAG-568 sp000434395	276855.425620212	0.0723065952956448	1.00229826409372	0.196883614633594	0.317171412067269
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	594433.558776766	-0.225053132219893	1.00456066592222	0.0922829917896127	0.152851828654344
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UBA4644;s__UBA4644 sp900555855	7335.71466169407	0.0294762575384196	1.01521126736554	1.37856858934206e-15	3.93494335210259e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	25597.5912108117	0.0402853524830497	1.00750838638887	3.53557236567908e-05	6.1872516399384e-05
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000433075	25265.8387475493	0.0677616056868709	1.0153461253167	1.01449748793804e-17	4.69704348746118e-17
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis	142014.033903707	0.0340135729181809	0.991459020967606	0.732304237913768	0.961837004019408
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp000431515	47595.294390977	0.113096920729908	1.01218950473303	8.7227320747051e-14	1.66524885062552e-13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	141357.725700965	0.0729034350224035	1.00707989433205	0.000224240693210785	0.000383295138395178
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai	1270.51814169362	0.0270187020521072	1.01539653411874	3.2118049195776e-14	6.42360983915521e-14
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-710;s__CAG-710 sp000432595	4844.751121678	-0.0132718223261452	1.01252055031068	0.733410629190643	0.961837004019408
d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp900552455	3470.90519593329	0.0284328340236077	1.01528903391952	5.10752858455758e-15	1.22580686029382e-14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285	34942.4691758851	-0.0825664104290466	1.01438945216814	1.01782592281726e-14	2.22483882013586e-14
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__Paratractidigestivibacter faecalis	66748.5038474677	-0.0537094350392219	1.01224938749826	1.95729395329012e-06	3.58532350322302e-06
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp000434355	2904.78440245299	0.0281873412415567	1.01530793890781	7.1615373217626e-15	1.63216431984357e-14
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp000434175	4187.09397747627	0.0286820175726189	1.01526881295376	3.74634050354332e-15	9.29471821132268e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900548615	218340.301272213	0.125291244878239	1.01373339182588	8.34199708925206e-17	3.50363877748587e-16
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000432515	9752.58097445831	0.0663501882302434	1.0154583168234	1.49274595212475e-16	5.89083637482788e-16
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434915	11188.5207191467	0.0672258730694162	1.01546129159759	2.93365369464832e-16	1.04544749845649e-15
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	113851.053003068	0.11820411356329	1.00926604065119	0.000103127666606576	0.000177307216270956
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pullorum	26615.3430949942	-0.0300409702772595	1.00903918111448	0.911857662207825	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435	152869.57556317	-0.00886548472274248	1.00176251481596	0.766552772864196	0.966353832888925
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans	4411.8164807478	-0.0523886095614383	1.01664075174362	2.35894792439059e-24	1.19575135212976e-23
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus pleomorphus	13934.197680751	-0.0120056954356155	1.00745506180806	0.927962340325861	0.966353832888925
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa	13039.9499313486	-0.00718385587233202	0.999345202913239	0.919738502786391	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp900545225	6022.35159564464	-0.0528055316560574	1.01662140950628	2.35894784841182e-24	1.19575135212976e-23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola	92570.269864327	-0.0499373633317231	1.00410948358614	0.154488028111029	0.253740113210294
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira hominis	47492.0119366644	0.0223981608925729	1.00389539751949	0.289794163304939	0.454397248062144
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	63023.4560893391	-0.0628479914018363	1.00085502527836	0.171670300060368	0.279618106469519
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parafannyhessea;s__Parafannyhessea sp902761955	5136.92919422253	-0.0526072725480006	1.01663239118828	2.35894788419325e-24	1.19575135212976e-23
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	220888.960428926	-0.179756413088957	1.02075233956126	7.65833726669289e-13	1.43869083476531e-12
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	170962.48758359	-0.00918197607998683	0.999744094917848	0.953206161693157	0.966353832888925
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	136389.720328041	-0.14162022145273	1.01759589332359	4.89333382575628e-16	1.6164496008678e-15
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	141717.672352426	-0.0529548568821975	0.995968618936991	0.664415611297054	0.904964467312223
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	160919.803833053	0.0966734033079256	0.99540393310444	0.322078537419765	0.493634865295335
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	8913.70894482925	-0.053396981000248	1.01660257258905	2.35894778260016e-24	1.19575135212976e-23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000435995	13058.044919213	-0.0241224761705331	1.00840543118117	0.917032278347891	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	138286.155006054	-0.00398189946533998	0.989915068002613	0.916577752275288	0.966353832888925
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium	28079.3763278543	-0.0352991858194082	1.00801284058001	0.409703679642487	0.609888009189323
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	186222.596698583	-0.00949835622309821	0.998728722225658	0.878927629164747	0.966353832888925
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__Caccoplasma;s__Caccoplasma intestinavium	34550.8495862153	0.0668891491851128	1.0059357028066	1.97465780164898e-05	3.46596652946149e-05
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp958438515	12350.76516132	-0.0227626166191315	1.00825612862508	0.918275406355489	0.966353832888925
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__QAMH01;s__QAMH01 sp900544245	6895.26518989062	-0.0530085410751793	1.01661470999073	2.35894782240832e-24	1.19575135212976e-23
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	681738.583345507	0.170359969038468	0.927000389394166	0.538546433147661	0.764892035485084
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter sp000752675	24634.7884169012	-0.0738939797118428	1.01119672030149	0.0523685060137365	0.0879790901030773
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp934511165	20122.3130226089	-0.00371998942191715	1.00746003993685	0.935041402717827	0.966353832888925
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_Q	63961.2019472032	-0.0525024828431871	1.00098366402428	0.488687330985813	0.70775406556566
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter mediterraneus	27717.9909531968	-0.0287441183112255	1.00878507734395	0.913112823047499	0.966353832888925
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia intestinalis	26644.8126875277	-0.0380285954960179	1.01081287427862	0.904210233808442	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925	115673.556868992	-0.0240290757166699	1.00050411052451	0.929954023263015	0.966353832888925
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	826529.188915774	-0.0875088723790504	0.97960564640578	0.49727257840087	0.716657539460077
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900316045	221138.722510625	-0.0524824579626205	1.01428313550191	0.892014348410339	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655	80521.3385930621	-0.050819218131082	1.00338358342873	0.92728847176088	0.966353832888925
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	17643.8259739325	0.0090447384437564	1.00691143250193	0.346629991567542	0.529398532575883
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera stadtmanae	7840.44406562528	-0.0258068371352277	1.00885986412532	0.915249544821476	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Baileyella;s__Baileyella intestinalis	5185.45582306662	-0.0525862314579411	1.01662924764498	2.35894788187562e-24	1.19575135212976e-23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	92848.8821110364	-0.0253131704650359	0.992232921462417	0.837657869020918	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pelethomonas;s__Pelethomonas sp958423465	53906.2572454443	0.00203465012544333	1.00751779865832	0.93948838424452	0.966353832888925
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	124556.418847933	-0.094352654181451	1.00014661619129	0.407425010261879	0.6080352945025
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	83249.6926298918	-0.0385093080817962	1.0103803898335	0.904677812394707	0.966353832888925
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha intestinigallinarum	75053.7007386907	0.0315189846467702	1.00540585192957	0.29429777456786	0.460231626185908
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	332132.557982748	-0.0861059952538728	0.987684809891275	0.612132978084121	0.846903979090501
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	95832.6346396139	-0.0432241520633499	0.992509764494039	0.74247689421088	0.966353832888925
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae	69334.8214594878	-0.0938570852383352	1.00995939032572	5.34858814668644e-06	9.50141942674208e-06
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	139088.007573425	-0.0678625643543573	1.00853772265349	0.0566055200528034	0.0948263412850382
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	132433.599206292	0.0688727997069951	1.00059916357138	0.223933160485123	0.35780624555775
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis	184155.46591266	-0.0541880305901598	0.998544963662909	0.447866697983368	0.658364046035551
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__UMGS872;s__UMGS872 sp900546275	14880.2494787853	-0.0898191859340208	1.01806416762945	2.24755907716862e-24	1.19575135212976e-23
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger_A	7282.80026493606	0.0297068275347764	1.01520715349793	1.70480232369645e-15	4.70621486541556e-15
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter;s__Pyramidobacter piscolens	3076.71082580142	0.0284970342246366	1.01529654049271	8.1223441810119e-15	1.82287724367748e-14
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	237548.434763555	0.105051001153681	1.01604972186323	4.16805823631147e-16	1.42489432729718e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp003534295	26953.0746756583	-0.011720923491766	1.00957291837707	0.620750785585734	0.854804360478716
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp900547165	11875.5977370274	0.0165567049828268	1.00608628843986	0.238115932843653	0.379436771035414
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar	14942.8958758412	0.030711629031592	1.01513481268881	4.30935449103141e-16	1.45626462110717e-15
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia sp900760665	23103.4767885573	0.0668545291292622	1.00738831678391	4.37514312979411e-06	7.79570957672405e-06
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp958426425	18857.8790861193	0.0310469625439035	1.01511228678171	2.98929588983386e-16	1.05885902603753e-15
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	22844.5328488066	0.031370731314514	1.01509600962082	2.01571731416016e-16	7.61619242435082e-16
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter fastidiosus	14673.6715478605	0.067446381678162	1.01545773424106	4.73155307913869e-16	1.58076886962134e-15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Pullichristensenella;s__Pullichristensenella excrementipullorum	4485.85461546357	0.029025438134152	1.01525701223434	4.10310140687064e-15	1.00108864200827e-14
