classification	rab.all	rab.win.Visit1	rab.win.Visit3	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Ellagibacter;s__Ellagibacter isourolithinifaciens	-1.06636895038837	-1.02035205979289	-1.14130906442508	0.0512414179817515	4.05583589817212	0.0126339968549627	0.494229463901225	0.584612857896495	1	0.730003098830934	0.999592344960482
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900542085	-0.895127807908517	-0.971925709111524	-0.811301326402145	0.245274165007244	4.40242357333294	0.0557134407722504	0.473183979308529	0.361637677830796	1	0.62934355599529	0.995963851280118
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	1.20684614055044	0.681470360848738	1.82390796300214	0.267623975204538	4.92133618225461	0.0543803482008684	0.449728262822733	0.409945638307936	1	0.482250953984382	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135	-0.545876069614943	-0.435251562735303	-0.642130217116058	-0.419632980461873	4.58613789003202	-0.0915002973142055	0.469789546310513	0.833629669174098	1	0.708327830363801	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900542935	-1.00987805269129	-0.932591844635164	-1.09124980996157	-0.00709454921335073	4.0181533810433	-0.00176562429070556	0.498641304400081	0.601093806844869	1	0.743049703169323	0.999592344960482
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp003516765	-0.974128698391484	-0.955359411865672	-0.9943730846147	0.0261498060001557	3.90585446303033	0.00669502825762421	0.497623896900495	0.573327679033176	1	0.736489218149505	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585	-0.905666367839013	-0.93019554324805	-0.870168070794929	0.298700364208901	4.08594936232734	0.0731042746057829	0.471826206109285	0.387402195593733	1	0.667270398963937	0.993836050326734
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp934525845	-0.992792406973818	-1.08170076436214	-0.900315762732456	0.315339695324889	4.31728181270617	0.073041258135342	0.467073999912332	0.345189941557755	1	0.616614817998097	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900547745	-0.662511584364372	-0.844301899861268	-0.45404759673508	0.307771483202076	4.25916375999907	0.0722610119133207	0.452138494726918	0.238539606988022	1	0.535216476113722	1
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia	-0.912554458875714	-0.819139919737566	-0.988814492168531	-0.170645455008724	4.57888714350171	-0.0372678883887544	0.486082824703299	0.706800571442107	1	0.77514028463315	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella lascolaii	-0.952713074641302	-0.846284727224257	-1.0372740161823	0.0244571258113453	3.81993651926279	0.00640249535247912	0.495923913200253	0.722710097269865	1	0.761975381341006	1
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp934162325	-0.978710044830706	-0.781989815441927	-1.21297162702327	-0.339340230597207	4.3458388619441	-0.078083942220859	0.471467392405281	0.74202146263544	1	0.642682845222457	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905206915	-0.834104046559581	-0.860283292751994	-0.815843100882523	0.0446294192661192	3.70660382511735	0.0120405150838332	0.492192804101691	0.662405834112159	1	0.732969219696318	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345	-0.429275406644058	-0.716586352370998	-0.1244240602608	1.0019955785607	5.79825418827121	0.172809874494214	0.418194164803373	0.156810823312032	1	0.448731226223329	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055	-0.364765360298851	-0.543935268635009	-0.136418476828956	0.645500763727799	5.22610551929738	0.123514682461785	0.43750000244187	0.338656640356514	1	0.591384020022302	0.999086337986974
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	0.107357667148621	-0.495442164320137	0.965859012702017	1.2063679455141	6.05030677693385	0.199389549983358	0.348268845522537	0.1029642285316	1	0.238025981926596	0.996402817519717
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp001701165	-0.730213828850426	-0.640049723573684	-0.793601097662636	-0.199688350431686	3.44868986558301	-0.057902669771649	0.484725051503714	0.830349119363254	1	0.70598452514245	1
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii_A	-0.917215112491647	-0.881441743118726	-0.954669541140822	-0.117957245159271	3.5822750211341	-0.0329280260346754	0.480978261602191	0.802331215919247	1	0.76268712088616	1
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-977;g__UBA2903;s__UBA2903 sp900768465	-0.870073913306271	-0.719454393264442	-0.990888199579988	-0.272377659373808	3.41654122365541	-0.0797232175885724	0.47589952570715	0.829845634584255	1	0.711208734886327	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RGIG7114;s__RGIG7114 sp938023775	-0.979377549577455	-0.807969966272093	-1.11729158724287	-0.605188872001566	3.41193650071524	-0.177374013811424	0.442255437033454	0.720176825827896	1	0.6260238016157	1
d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900540405	-0.792204481822651	-0.629354497327666	-0.959484948716588	-0.601597460805152	4.03589887905039	-0.149061579299703	0.44874406173153	0.802981147009181	1	0.688995297727969	1
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900556755	-0.0425486773432553	0.386274782015917	-0.388440070443924	-0.217568879403034	3.25567483476529	-0.0668275827425251	0.471147319509682	0.460942103618086	1	0.508011945655498	0.997839437443139
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000434935	-0.733260191726119	-0.709343241356422	-0.754709081241636	-0.494561928976559	3.60148363611844	-0.137321720420083	0.441955195742485	0.76947747104211	1	0.755821556592639	1
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1829;s__UBA1829 sp900549415	-1.03743680138738	-0.896200488379225	-1.17355406769639	-0.441652083231231	3.79039726544272	-0.11651867925766	0.460285133917915	0.802304977340416	1	0.73177670603983	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900549895	-0.941208389359137	-0.811862798388436	-1.06261710822876	-0.0068148720022041	3.42757902309418	-0.00198824650176908	0.499320652200041	0.807423018631461	1	0.712442365966378	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000433355	0.916816306087483	0.605656014367659	1.35445220597587	-0.283544900391773	3.70210471980005	-0.0765901890552374	0.438179350240586	0.626704484017105	1	0.761872953711119	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900543815	-0.894104683550413	-0.703179680356156	-1.10801282143601	-0.70938847058782	3.81731924968253	-0.185834200439698	0.43516632975602	0.508389996135823	1	0.578819301424668	0.994893351742481
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525	1.85959998463499	1.8717204466192	1.83796737131631	-0.229679317577068	2.75367093181991	-0.0834084112676715	0.4701086968059	0.91403479726544	1	0.701611702461808	1
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio sp900548165	-0.91369129958998	-0.732504471416842	-1.12272576574757	-0.438373715055315	3.70316145123309	-0.118378234605284	0.453125001818772	0.738423706307202	1	0.678878055607933	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1668;s__UMGS1668 sp900553955	-1.03020236763675	-0.703346997430096	-1.31527122936791	-0.503499289135796	4.03338901087353	-0.124832811260809	0.449728262822733	0.412745410449593	1	0.509405962817173	0.99515231995633
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975	-0.441682214879085	-0.211970758113985	-0.664857918510492	-0.413765783733655	3.05897476340705	-0.135262895491432	0.430414123567209	0.689648438692285	1	0.652091515108164	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	-0.789409969073249	-0.723377775430643	-0.869623879722216	-0.11690741631276	4.00954917754564	-0.0291572471457557	0.483367278304155	0.805903202138655	1	0.708688875255626	0.995287898264949
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002299635	-0.628584333993242	-0.507654836006481	-0.759133401897781	-0.768696987818197	3.77209049748133	-0.203785404494263	0.427309785464684	0.808721590241286	1	0.694903022144581	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	1.36607702003853	1.53416149315916	1.24522620005488	-0.0295997777019661	2.29950852776228	-0.0128722191479631	0.494229463901225	0.91093985823634	1	0.836177861829709	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235	-0.297390650430749	0.0462001853305427	-0.619355023394721	-0.451795986586211	4.26365852771677	-0.105964392703876	0.442255437033454	0.535878115141044	1	0.618152274817037	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015	-0.868653403099147	-0.789198072704753	-0.97121653600002	-0.356678086336144	3.4603490568068	-0.103075753480571	0.468750001206571	0.80475088876612	1	0.724056782052385	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000435075	-0.878000287001447	-0.868256697040252	-0.900355278874672	-0.177709262796025	3.8289221624936	-0.0464123466746817	0.480978261602191	0.674881951368998	1	0.748807763376085	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella timonensis	-0.0539041476573114	0.306483491632479	-0.391294816911939	-0.886192815227053	2.98601717119115	-0.296780883839842	0.37813985562082	0.492422535740248	1	0.526083565998914	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	2.21186725789925	1.99865755536671	2.70241935005747	-0.0813372798857106	3.78261792298214	-0.0215029065958599	0.492871690701533	0.828909867070995	1	0.859167581564698	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	0.263814568896022	0.613603866248152	-0.123124829695007	0.435875864000689	5.27602015910118	0.0826145183029294	0.465716226713325	0.761318267413339	1	0.756097354260235	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900552725	-0.938041952739541	-0.810020860242744	-1.0609252124514	-0.448265263469045	3.55284542424267	-0.126170775798555	0.454175154524406	0.816916338614136	1	0.728483405945172	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975	-0.451282877166285	-0.323644347599384	-0.609049341120684	-0.416349030143403	3.70102200539168	-0.112495691605416	0.43885869803933	0.83322098468907	1	0.681444378507189	1
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D peruense	-0.872991665651968	-0.780498849760528	-0.982761068964157	0.0419143965263054	3.55198108982255	0.0118002870697713	0.495923913200253	0.82086820647343	1	0.738995776612616	0.999611469721075
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215	0.498880013235311	0.511470999373218	0.491860067232416	-0.662460081036821	3.23936419633672	-0.204503118786697	0.398097830175897	0.857171049720295	1	0.707632558850684	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975	-0.725623647434524	-0.544780299207568	-0.921425085144906	-0.930443240362141	3.16967732284612	-0.293545097999652	0.413441958620648	0.807927293247208	1	0.671604289171175	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Firm-07;s__Firm-07 sp905187695	-0.984477215062304	-0.796229744210015	-1.1793403064548	-0.436875863196782	3.34978133486726	-0.130419218308199	0.445349628736705	0.759002229828327	1	0.66942398901643	0.995033929488823
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp004557855	-0.745893385195711	-0.565951090945049	-0.931403805782528	-0.291480477958434	3.84069201306721	-0.0758926977135182	0.472826088004712	0.819511525956266	1	0.671991625081679	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003487665	-0.973388825876068	-0.785713623775576	-1.16271338234268	-0.436315307733045	3.55543771284467	-0.122717747566432	0.457569587520614	0.763609859429071	1	0.682720306868591	1
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella jalaludinii	-0.43353486153176	-0.218732680095155	-0.635794877335769	-0.482554425453715	4.41320198808736	-0.109343380782544	0.393075360718965	0.446664368081759	1	0.53118209646256	0.998163677228713
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp934202005	-1.08134011185892	-0.804687849904841	-1.34997944633365	-0.325942814413377	4.05931271122095	-0.0802950739696378	0.466032610008076	0.43799974570449	1	0.565607023148477	0.999399820838155
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp000437515	-0.876962758030263	-0.849317522948517	-0.902475120105779	-0.301509592720127	3.66144751629762	-0.082347102171495	0.467391305607296	0.72590084173137	1	0.768179331420107	0.999358912674456
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp945863825	-0.906388524991712	-0.746795606813158	-1.04026259333824	-0.405786287370553	3.49786633537485	-0.116009660880042	0.458248474119913	0.772339154539579	1	0.692074847691865	0.999592344960482
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405	-0.320068547728219	-0.124620618223389	-0.520615700487864	0.0283741960071087	4.20101356250776	0.00675413101741355	0.493885869800399	0.865500476436688	1	0.742583472851822	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp000431495	-0.829875847458725	-0.697754344338707	-0.991936092583543	0.0877394778380882	3.32572579341275	0.0263820541103759	0.479293958705658	0.86667436291377	1	0.761583839801809	1
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp001765415	-0.819622175297875	-0.816365680866758	-0.826007703231829	0.219077816779876	4.59924115494794	0.0476334702615427	0.479972845305387	0.644065729487486	1	0.723481415989573	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900539325	-1.02072965625779	-0.963951329659961	-1.11247388185097	0.0818697050900479	3.92936001542362	0.0208353789850487	0.48947725770236	0.602984274125037	1	0.732968183565686	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D hominis	-0.997793835972418	-0.92403379782303	-1.04300734802791	-0.0246806273007145	4.0106763876038	-0.006153731918386	0.496945010300637	0.611753782501215	1	0.760010443805852	0.998169821205268
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900767875	-0.97790148257172	-0.854064585198371	-1.07644945249531	-0.0392308766910361	3.88541145085161	-0.0100969684130718	0.494908350501076	0.6633792533531	1	0.730805103586628	0.998709297408072
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900549865	-0.80974488564876	-0.960715593043947	-0.629407624534151	0.581875838791866	4.67107136602973	0.124570102487311	0.453804349618043	0.20554962873571	1	0.589551461165907	0.999743880902895
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540595	-0.821296648027621	-0.850149682936825	-0.786438473912495	0.118642046078461	4.8943488829557	0.0242406189088043	0.488798371102537	0.462210732460507	1	0.680528813822937	1
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	-0.0596860031286948	-0.432810801307033	0.471077571493193	0.233391165383026	4.08862839283137	0.057082997758425	0.478615072105937	0.234714608435966	1	0.422266430571942	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000437175	-1.01151642654439	-0.994657618707832	-1.03036424498755	0.0635687100755842	3.91720748387863	0.0162280681677452	0.492871690701533	0.587336415838895	1	0.717346097860856	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900546515	-1.02474214962077	-0.944072542376293	-1.10621702630082	-0.0786674437484169	4.04825669942103	-0.0194324247668552	0.490835030902018	0.614652084745313	1	0.752239206836796	0.999663315432576
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551275	-1.03860188962668	-0.996263020669401	-1.0931368577685	0.172340637863407	3.85411592124595	0.0447159974907275	0.485054348401402	0.58936311490065	1	0.749975475694611	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	-0.372412562429654	-0.582107162362675	-0.169306539122783	0.686755106766991	5.28098781317209	0.130042925881036	0.431093010165519	0.292387005556559	1	0.536217127282886	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F	-0.965358929000711	-0.880050309946288	-1.09340791972539	-0.297808874436893	4.29278672330757	-0.0693742535169397	0.472826088004712	0.770866782026517	1	0.692702230106198	0.998865290999352
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	-1.01778419517639	-1.05203401535103	-0.9641247815761	0.166726649683262	3.90726286617838	0.0426709580065532	0.482688391704386	0.56015830032933	1	0.697234170743697	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795	-0.0724565172505809	-0.432746835274399	0.392556610085785	1.38702830243868	5.71019376773128	0.242903894133485	0.395790907103348	0.217588348106599	1	0.465735138810369	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625	-0.839132203838762	-0.706844429280476	-0.983949660414304	-0.178098335951923	3.96117561557875	-0.0449609795767415	0.48133061850487	0.771862288403525	1	0.682992551446063	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135	-1.03178737053435	-1.04592437861853	-1.02714405472841	0.12250636513533	3.80621282417138	0.0321858946923178	0.48811948450272	0.557034938775322	1	0.729663069798412	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915	-0.753174251397784	-0.871015503362194	-0.551086913171494	0.600866394684934	5.35760264266638	0.112152101370827	0.454854041123608	0.240237891993229	1	0.526867593809744	0.999611469721075
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555	0.796212494339583	0.878099211340871	0.70864905002688	0.223039124325492	9.2947542357839	0.0239962368737855	0.477257298906524	0.887561476150097	1	0.722341914073194	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus_A	-0.829751697647591	-0.829751697647591	-0.828000943056377	0.021208773198591	4.17263769681357	0.00508282164415739	0.496603261000208	0.652436139624159	1	0.716293327807338	1
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__CAG-568;s__CAG-568 sp000434395	-0.342702382567969	-0.385480345957024	-0.290477153118712	0.645320264341935	4.30260002607565	0.149983791296195	0.433129669960633	0.574636684196008	1	0.704099027079631	1
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	2.49237975624399	18.8814469731612	0.966734687823115	-0.768471834709823	7.09760975333448	-0.10827191990216	0.359809917588446	0.196876287902964	1	0.140594966578818	0.998662676982487
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UBA4644;s__UBA4644 sp900555855	-0.991736087241897	-0.947971186502722	-1.03888757525629	-0.0850848853893442	3.92793527958934	-0.0216614784442782	0.492871690701533	0.613254862473474	1	0.758909496129986	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	-0.722684758195436	-0.862642980680429	-0.6156464705419	0.0841631933701432	4.18290395550348	0.0201207568391354	0.490835030902018	0.439780289649857	1	0.634569095539793	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000433075	-1.00340423937116	-1.00341057775866	-1.00340423937116	0.249355327576074	4.19613097063961	0.059425058302712	0.474184783604189	0.394073758154838	1	0.695405192869283	1
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus massiliensis	0.0243991247778226	-0.0589439057241457	0.107499406614835	-0.352328350302971	4.1161889219827	-0.08559576758524	0.460597827611812	0.830583979255718	1	0.83396317775552	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632;s__CAG-632 sp000431515	-0.512591900172691	-0.788679369111007	-0.229634975423743	0.377114388023699	4.2579498261403	0.0885671281771636	0.442634082341278	0.233407988833267	1	0.473268334510468	0.999544828936516
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	-0.764515107154148	-0.708421121542139	-0.840572989663857	0.23595263158809	3.89973101811336	0.0605048477682546	0.479293958705658	0.465621990965572	1	0.74301396837973	1
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai	-1.09041654147615	-1.05741514539892	-1.14861750917103	0.0815550919960035	3.94549635770371	0.020670426380388	0.493550577301378	0.636170813521917	1	0.762467658443482	0.999663315432576
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-710;s__CAG-710 sp000432595	-0.9913110661634	-0.873961402677553	-1.11509517413829	-0.16590962672135	4.23659769772759	-0.0391610529388569	0.485403938103503	0.790552156297913	1	0.708042757897086	1
d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp900552455	-1.04898682432738	-1.11678052166369	-0.983658112370906	0.175349824972981	3.96551429636936	0.0442186843541388	0.482009505104624	0.554964852304705	1	0.681776895449245	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285	-0.795714235237426	-0.527021883452587	-1.06794452054084	-0.870357881063091	4.87189487336671	-0.178648740107488	0.427309785464684	0.335957063247548	1	0.522777065212598	0.993836050326734
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__Paratractidigestivibacter faecalis	-0.7932723850024	-0.540794725879065	-1.04313314826729	-0.58760994532931	4.45336905066055	-0.131947282752628	0.446028515335623	0.535358484890067	1	0.583959021049036	1
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp000434355	-1.07938984550829	-1.0689519316025	-1.0861547841281	0.106432210591418	4.04849659392113	0.0262893170643214	0.491168478600631	0.571270290122698	1	0.748356098775168	0.995963851280118
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-611;s__CAG-611 sp000434175	-1.03873126525958	-0.953426925666648	-1.15354992333665	-0.0208600402688184	3.89378741926479	-0.00535726222895781	0.498302783500353	0.616004865206269	1	0.737670813482507	1
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900548615	-0.644036706815481	-0.790870877193528	-0.405240523562851	0.505443152708844	4.65222561565589	0.108645451546439	0.460285133917915	0.161927687326578	1	0.506787075732037	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000432515	-0.926170741392575	-0.955089005627459	-0.878184465336714	0.099603076699573	4.22294577088396	0.0235861604916427	0.484725051503714	0.426193690917773	1	0.697897045799978	0.999162016293014
