classification	baseMean	log2FoldChange	lfcSE	pvalue	padj
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	153499.766609062	0.00365407200411973	0.999072711839487	0.870844883891158	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	142651.454213481	-0.140377688140756	1.01724506957078	6.76424968763513e-16	2.05464084261917e-14
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	117540.50826483	-0.0575174554307083	0.996762682044044	0.623535034154287	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	173289.845761092	0.100867446943738	0.99585212973081	0.303431751815804	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000435995	10203.3039528426	-0.0181314176982787	1.00795709812777	0.952594124171588	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	140834.875669003	0.00212210251025433	0.988556796379322	0.966141166631257	0.994843219926558
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium	27247.608806846	-0.0290669185147132	1.00717729316932	0.485629347751785	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	222184.667729258	-0.015318019247084	0.998880792883619	0.798013141880329	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__Caccoplasma;s__Caccoplasma intestinavium	33679.899087282	0.0727583769108909	1.00662662538389	6.85459516813786e-06	7.57121193571591e-05
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp958438515	9687.15639930226	-0.0167301574564676	1.00786147291194	0.953815801092684	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	747018.692585982	0.166677448678749	0.926651571778217	0.550532666272219	0.994843219926558
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter sp000752675	20214.8119414199	-0.0680502893836954	1.01005661824934	0.0660198906241837	0.44563426171324
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp934511165	16624.6345483971	0.00222959180153849	1.00786619282752	0.96978705085952	0.994843219926558
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_Q	54193.5502670655	-0.0310986237044778	0.999308738938989	0.7074270362899	0.994843219926558
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter mediterraneus	21404.4139043389	-0.0228112571418482	1.00816825348128	0.948707536153527	0.994843219926558
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia intestinalis	20047.2146806049	-0.0329914320725273	1.01002414648086	0.939674597800906	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925	91757.6633644876	-0.0189802143700969	0.999805566648129	0.964672257563257	0.994843219926558
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	757852.310918615	-0.0655838658724447	0.993891742102322	0.52150095766476	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900316045	160911.5784189	-0.0491467958333505	1.01372909919517	0.926809507527608	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655	61960.8021034621	-0.0329707263293087	1.00012073104475	0.962650503670863	0.994843219926558
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp000433675	15289.7617056048	0.0151577773900241	1.00650229746182	0.243904074292908	0.911826000818103
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera stadtmanae	6093.45961297411	-0.0200096692612178	1.00835520887515	0.950906059387269	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	87508.2751473355	-0.0128594314598949	0.992225876182503	0.924076874344695	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pelethomonas;s__Pelethomonas sp958423465	45159.7921241936	0.00777953683958481	1.00811260926816	0.973868602130932	0.994843219926558
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	104584.874601194	-0.0807624563186166	0.996905790586485	0.490062673140559	0.994843219926558
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia massiliensis	62719.9434538144	-0.0332369517622115	1.009550849859	0.940156483148942	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha intestinigallinarum	60528.2847685142	0.0381753175131869	1.00587135633769	0.206348169879266	0.835710088011029
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	337911.592924432	-0.0909930716329553	0.989891867888123	0.563114346288016	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	103735.234379392	-0.0563786679087846	0.994534366389713	0.616743962702695	0.994843219926558
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae	71323.7234264744	-0.0889354915262717	1.00897754192865	1.24112965888357e-05	0.000123557156801621
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio_A;s__Butyrivibrio_A sp000431815	122172.70240051	-0.0626021448493372	1.00749830321243	0.0880451132624046	0.534874063069108
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	119224.521777031	0.0754952747914122	1.00165210747856	0.158014793726154	0.721407689423971
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis	156803.051699283	-0.0543764674462893	0.999005672158713	0.447808826767205	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp900547165	11961.6379328184	0.0183167764464629	1.00607989547681	0.204649662500613	0.835710088011029
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia sp900760665	27809.290925326	0.0662064926422519	1.00707781893163	1.30111983451947e-06	1.66406378835911e-05
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha sp900545405	155172.600487245	-0.00250687102346285	1.00210650745367	0.948648776250099	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	750112.765864865	0.0429011620260796	0.996004724144618	0.616488867124186	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546535	798622.78922638	-0.01289375466661	0.987457067402635	0.918105720149725	0.994843219926558
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	546816.668291968	0.0285818912865871	0.960819142239732	0.884968874010126	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus ammoniilyticus	97880.4970425551	0.0533934787685383	1.00130587069978	0.368411220203514	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	71579.5489512198	0.0190949295933442	0.998336977670772	0.751526208043294	0.994843219926558
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1829;s__UBA1829 sp900548385	32420.2600125488	-0.0590680325352148	1.00792385317121	0.114800745205271	0.664204311544784
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__Jutongia sp003524945	61496.8243398484	-0.065705825745579	1.00806555462486	2.63367752538316e-05	0.000237030977284484
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	29630.7531048816	0.0400722727708693	1.00639361241969	0.148044558750798	0.721407689423971
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium angulatum	143573.439044731	0.00162437697316203	0.999640319224563	0.904741338119584	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	109924.176489603	0.0282004235149226	1.00499821821075	0.370428846154023	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695	56261.6278347381	0.0279480813850067	1.00527947740529	0.291479177511078	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	63689.583259882	-0.0112096717181	1.00353475694747	0.908930740150487	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii	223010.754771596	0.050758438882354	1.00062050838192	0.224080701389373	0.864311276787582
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000434735	68564.4527084186	0.0586638489800508	1.01022901921286	0.0809485778997385	0.516501302141182
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	111922.91636013	0.109386438754148	1.01115517286298	1.1153569184391e-14	2.46392482891546e-13
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	183211.090572643	-0.0384510168105487	1.00343285370573	0.307260710710163	0.994843219926558
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__CAZU01 sp000432275	84859.8786515996	-0.0590858086932706	1.00742042757759	0.157792898717167	0.721407689423971
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775	152794.196815706	-0.0413368354966836	0.987662715762053	0.770283029408566	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__Roseburia_C amylophila	41715.9275756311	-0.0125666799190281	1.00367585041956	0.997829506554149	0.997829506554149
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515	183616.982699367	-0.0787744969456472	1.00095870591308	0.181100832786034	0.800136406672839
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp000434435	250204.480939758	0.0658873827730413	0.998764197826746	0.252193927813658	0.922445214626667
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	194122.91208482	0.0195678029258722	1.00493680193594	0.512499725880626	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	59775.0194302152	-0.0815342991956931	1.00841412440508	2.84421149523614e-05	0.000246836926193708
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436035	507441.279094727	-0.0518638610858732	0.990912944916833	0.72962944537959	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp022732315	255600.065164334	0.0411340702877514	1.00549797084604	0.313189496479304	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A	200725.95029788	0.0444481414994939	1.00152861967377	0.373678511559557	0.994843219926558
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella faecalis	48151.5268443855	-0.0142845410720277	1.00254510546736	0.939013243015038	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000154245	42473.0678603523	-0.0639174369522642	1.00852695378446	2.63247039700931e-05	0.000237030977284484
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium faecis	85451.3484652734	-0.110462936036066	1.01216474530222	2.64598887902729e-13	4.28650198402422e-12
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900551355	143501.469688033	0.000938059192070607	1.00352373161101	0.806642516213759	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp900554485	37695.9100201202	0.037563639270272	1.00621819126656	0.160312819871994	0.721407689423971
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900547315	54119.3010134233	-0.0948806754433945	1.01026326243021	1.27116416462573e-05	0.000123557156801621
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-628;s__CAG-628 sp000438415	21413.9256229078	-0.015278005044589	1.00739166387112	0.955056502105516	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp000435615	40727.0595842153	-0.0671581866461001	1.00213774440498	0.384380147391938	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__Megasphaera elsdenii	304892.275941435	-0.032232754195346	0.988264751374701	0.825665194549223	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436915	238046.304405513	0.0195475133058351	0.985788377649499	0.829670561152947	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella hominis	677058.529536068	-0.0677901913408505	0.988484884900432	0.640987201003218	0.994843219926558
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	51686.5322051767	-0.00639097134586224	1.00275779369476	0.996727411774216	0.997829506554149
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella merdae	79712.3953573181	-0.086709963100119	1.00866474556178	0.000178814049960174	0.00127799453353889
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900546075	59974.0250667847	-0.0388644661255903	1.00634730324845	0.331722105970386	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	191450.369807728	-0.0579870572611252	0.995356639782082	0.508485509624545	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295	40782.0307398362	0.0523031655775146	1.00929207300775	0.0828952707140169	0.516501302141182
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	35102.3185968734	-0.0175999676670331	1.00732407023671	0.934827744694074	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp003150355	53838.6378089747	-0.00567777967395749	1.00689748415149	0.944503525259848	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__CAG-510 sp000434615	114710.843618245	-0.000639155202051026	0.997400745649571	0.993486761636018	0.997829506554149
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve	14625.615037993	-0.0364357332292927	1.01085115494734	0.921322824561167	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella_A;s__Veillonella_A seminalis	35411.8860974091	-0.0195884072817847	1.00754123217947	0.936695059806044	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552675	72144.3689032911	-0.103010932078015	1.0123473763977	3.71094717509192e-06	4.50880081773669e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900540885	54049.6643762026	-0.000183574149225409	1.00727360757373	0.931585646307225	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900767615	260314.501233928	-0.0365658506801445	1.00593377122743	0.542891567710213	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister hominis	30080.7151666819	-0.0277871726068984	1.00870615633805	0.940988384453244	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans	76859.8402343475	-0.0192012029392563	1.00936996574699	0.637119005780145	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000432735	115542.238140471	-0.0282987421388066	1.00818946962771	0.93413675665531	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula	9454.96721586537	-0.00168413314096815	1.00781748648502	0.956143366898456	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium	27358.1965818474	-0.0561770760925849	1.00761584701091	0.130478776385381	0.71628031482384
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp001940825	54316.7938927712	-0.000280940541766077	1.00715933223742	0.965336642834338	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp934668295	55909.7035084087	-0.0109881542915295	1.00684469880989	0.956680261880602	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__Fimimonas;s__Fimimonas sp003537755	43602.4261329765	0.00952854616804382	1.00843308223984	0.973192875738783	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	90007.013583937	0.0351811653076669	1.00368446765751	0.211396736388768	0.842121425286402
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp900549585	23505.489545453	0.0227796223301798	1.00584224550362	0.215213122705799	0.843496593830793
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900313295	80454.9378999698	-0.0142472793660858	1.006801488833	0.939708206298032	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900554145	56519.473720168	-0.013884543244314	1.00692769956364	0.939999555865418	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900553805	34946.4670244934	-0.00189509977314131	1.00726874049405	0.949709464834935	0.994843219926558
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-1193;s__CAG-1193 sp900550145	10762.8200685248	-0.0304361887523362	1.00958628291724	0.925263279386192	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardibium;s__Woodwardibium sp900760275	20738.2239076518	-0.0131084388945176	1.00731307288007	0.931440692425323	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900756715	15917.9783655386	-0.023188715947358	1.00820039724109	0.922761961363042	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1212;f__UBA1255;g__Egerieisoma;s__Egerieisoma sp900543695	8158.6084591493	-0.0147064213327334	1.00775233803287	0.930031065151751	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp900760525	13416.5378724498	0.00396508825264835	1.00832421575064	0.945546009950678	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous	8890.97216858392	-0.0322768326356673	1.00998313167928	0.914226678891052	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercorirosoris	36248.1965167275	0.00358842591147845	1.00784269447212	0.944830338737549	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000435755	12099.2969041622	0.0104421788739036	1.00940851261619	0.950831052592675	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	17339.5170229775	-0.00450079691636458	1.00746374838551	0.938566039682808	0.994843219926558
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp000431795	9019.63871679829	-0.0039420887604647	1.00776363605622	0.93918253566732	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops	17750.3350036151	0.033547903014549	1.00617909441294	0.135742113844683	0.71628031482384
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum	23127.7730900802	-0.0230724522849349	1.00803027600062	0.92296913882517	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Alectryocaccomicrobium;s__Alectryocaccomicrobium excrementavium	9834.24816369658	-0.0257215796530179	1.0087503672893	0.920341601963084	0.994843219926558
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp025992895	12751.2669170189	-0.0132660508765969	1.00751473921903	0.931298301290469	0.994843219926558
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__CALXXX01;s__CALXXX01 sp944391565	6217.02161398201	-0.0334379748073216	1.01060852270214	0.939904249102316	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFHK01;s__SFHK01 sp004556395	32405.4251179859	-0.0298612669761241	1.00908750590201	0.944109901239973	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__UMGS692;s__UMGS692 sp900544545	71641.1815719419	-0.0456613416598882	1.01288127486505	0.93057301453143	0.994843219926558
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-272;s__CAG-272 sp000433515	12997.3333037939	-0.00298056202133786	1.0075669391891	0.966874952437214	0.994843219926558
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia;s__Merdousia sp949293415	12209.2814741663	-0.0289752308546825	1.00935559798018	0.944381794774357	0.994843219926558
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius	13268.8255339518	0.00236459388574283	1.00808454400499	0.947527052017459	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp934230115	51101.9445368877	-0.0134513350153331	1.00697551458495	0.957031447005274	0.994843219926558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900541575	46959.6505258937	-0.0151681551021689	1.00709863898799	0.955620824397507	0.994843219926558
